mz	time	N1	N2	N3	N4	N5	N6	SI1	SI2	SI3	SI4	SI5	SI6
902.785145	61.10568681	23.04598127	24.73039432	22.75760968	21.86226485	0	23.61539331	23.47872996	23.61759685	23.87928178	22.03797158	23.16007444	21.35812619
904.3529727	71.08853757	25.11526733	25.59971506	24.32096658	24.11848578	24.93180726	25.35398242	24.71312442	24.46913207	24.69479521	24.19177505	25.25610951	24.2464142
904.3926198	70.64285738	25.36287644	26.22938162	24.55102056	25.3544386	24.79792663	25.48179218	24.41727884	24.63713177	24.63010561	24.37526626	24.34264636	23.89265791
904.779501	61.66009725	19.89660888	0	20.6756456	21.69774083	21.46454781	20.85614427	20.89604884	0	22.1648277	0	21.47230703	20.0506884
905.9199607	110.868558	20.48577893	0	20.86169081	19.79748622	19.43830062	19.49812537	20.11023755	0	22.93565283	20.10683467	19.0484312	20.21791367
906.3959589	69.57113095	26.05547925	27.70453306	26.3033775	25.74555293	25.25861387	26.53135399	25.05438306	26.61120381	24.18724126	25.00819448	26.20245886	25.84570204
906.5825665	127.7113038	22.74236326	24.21475144	22.97651724	0	22.91707246	23.7858456	19.86992532	22.34855727	0	22.88273086	0	21.8853934
906.8281799	113.8916639	27.60741552	29.24052869	27.61760629	27.24589107	26.29045789	28.76191928	27.52194323	26.68953533	27.14769845	25.65966878	26.79316863	27.24947107
907.3282409	113.5199437	23.82860477	24.81335258	24.11921448	22.297173	24.13170862	24.33300363	23.40904893	22.22234449	21.74172869	22.30070037	21.96184054	23.9466207
907.8293553	113.4828983	25.2280786	0	24.80823334	22.61039438	23.4965041	25.25312823	24.35178975	23.6485753	23.8222097	22.92225919	24.64416571	24.29583392
908.3879283	69.0641627	26.26158795	27.84258626	26.80222835	26.58593305	26.45730365	26.52692488	25.8531757	26.67457956	26.10046012	25.35851172	24.5149769	26.40369068
908.8321925	113.5530588	23.41260319	0	23.45548696	23.55288558	23.04483672	23.88754802	22.46207467	22.3196091	22.08469999	21.76930542	22.16545509	23.11096248
909.9140974	116.5342488	21.65189598	22.02513248	20.52225789	19.79354766	22.86632935	21.6942795	22.60552274	20.3164443	21.57375561	20.13370464	0	19.17111698
910.3860189	69.39715706	26.79263199	27.27188556	26.36417104	25.8368795	25.50832233	26.86291554	26.05905401	26.47975848	25.42051253	25.49735391	26.471103	26.2883564
911.8028568	113.1130196	0	22.27375173	22.52593938	21.49731396	20.21635389	20.37441401	21.40104554	0	21.75952097	20.28004363	21.63664237	21.83538042
912.3870123	69.57541996	24.2223666	27.01774774	24.19937494	25.19498966	23.95925696	26.34912917	23.40129322	25.99160334	24.61317466	23.45370327	23.87258117	24.56970388
914.3834945	70.28174537	24.34200459	26.03458465	23.25862648	23.23250718	24.63546351	25.36512912	23.60830416	24.61571765	22.86379407	23.10438853	24.01095477	24.46968313
914.5764374	100.3572001	21.7571634	0	0	0	22.72163948	21.62363242	0	0	22.99410432	21.39060915	21.50784438	24.27069301
915.3787098	112.8443025	23.1244069	24.14923689	23.43241937	22.2717968	23.07828276	23.21280687	22.24764027	21.90751077	21.63384291	19.92998291	21.40232441	22.11089011
916.4199648	71.6833734	23.04376745	0	24.02662787	24.07510444	0	23.83473429	22.12650081	0	0	23.26940625	23.61332208	0
916.6025947	65.77598241	21.07356638	23.00378173	0	0	20.91634947	22.73805587	20.33596709	20.60399666	21.20440957	0	22.14853227	20.02043064
916.7814326	112.8767192	0	23.70395964	23.76705154	22.73363186	22.50512049	0	21.50811375	0	22.00475604	21.91694794	22.3743354	21.10974549
918.329208	72.91582927	19.9581577	20.49509967	21.10225839	21.14815571	20.77732073	21.12550196	19.89292987	22.42519421	21.21319798	20.795715	19.74239961	20.91727548
918.4188717	70.53802529	23.33254344	0	21.6993685	23.71491391	23.59700421	23.98051193	21.29832269	0	21.38233216	21.63298464	22.8901663	21.16073296
918.6018544	67.32420514	22.34378326	22.71751131	0	20.83888195	21.74554219	21.03003578	21.78790154	22.19257975	0	21.37924766	18.39154397	20.8180609
920.4165329	71.92699317	23.64590882	23.91602093	24.81754303	23.36067369	24.73027317	23.7781967	22.14130455	24.97793987	23.38193792	22.32861367	0	23.06389156
921.9247947	199.2763701	0	18.67019502	20.92117551	0	21.50297719	23.62498186	20.72134504	19.45750416	0	20.77306451	22.16350552	21.65012795
922.0676	198.9101931	24.51022533	19.29538862	18.46534245	0	21.1922335	21.85263067	22.09908055	23.21475033	21.34077301	22.21384213	0	21.15757357
922.2103415	200.6732191	21.48511001	23.59924264	0	0	22.09705173	23.07051305	20.84445908	18.58092563	21.14550922	20.35779171	17.40929278	23.10386094
922.3683456	73.15148334	22.5606096	22.00097127	22.27274171	21.47657369	0	23.12004441	20.81170732	0	21.89543807	0	21.88628904	22.24139545
922.8007319	117.1812379	24.24699203	24.07503707	24.42909768	23.30248925	21.8776845	24.80615983	22.41599079	0	20.37356688	22.39461098	0	21.8435167
923.9289696	112.7145893	23.96733092	24.703194	22.39628802	22.68583228	23.5878784	24.27562021	23.56916346	23.14029897	23.25349475	22.06695024	22.40508157	23.42882322
924.3640203	73.93350172	23.01497618	0	22.75313919	22.84662417	21.42453382	23.07760873	21.1875273	20.71845345	21.4725244	22.29665436	22.34370607	22.39950776
924.5720281	115.7333565	22.19633786	24.36495335	21.83589547	21.31153132	24.60307064	22.84702567	21.19062831	22.56496232	21.80863981	21.71407707	21.87486913	22.62776921
925.57562	115.595746	21.31380418	21.04598076	20.79051358	17.96956415	22.73694064	21.58800382	22.63866433	20.97440135	22.30089054	20.36541298	0	20.28745358
926.3615048	73.37662256	21.8662851	21.50913438	22.22171717	20.92450994	20.36217385	0	21.02825507	22.10153312	21.63140961	21.88364446	21.60476829	21.50202626
928.358036	74.52763979	25.04145747	22.36896098	24.12816459	19.46797694	20.74555458	25.13311573	21.12401664	20.36829297	20.17261688	21.09674035	20.98922423	20.10989695
928.4465316	73.66085859	20.13737855	21.95091629	24.34232424	19.95622934	25.30481313	0	19.36241096	21.08538738	20.18126737	20.26972964	20.66303086	20.18559181
930.3096137	74.5860937	0	0	18.03276687	20.17099884	20.10327514	23.48130826	19.23306583	19.23901901	20.68390201	18.65459009	19.55349918	20.40492718
930.44281	72.24199048	21.89825403	20.2143447	20.48339889	20.14178463	23.92492581	24.14450397	21.70657444	21.51671935	21.55153775	19.04445414	19.47610532	18.38485289
935.8054934	112.9616645	20.83135107	0	21.32002195	0	18.54297652	0	20.42088331	20.24295942	21.08443899	19.63436103	21.14636503	19.26059327
938.3418132	74.67152947	17.69419937	0	0	19.66442012	18.83525307	18.06813981	19.16540453	22.88531413	20.88997297	18.62653236	20.37422416	20.49968932
938.4772262	71.85660854	18.35530249	0	17.58677937	20.46018646	20.47322609	20.65511584	20.29156152	20.6246508	18.61310589	19.76849945	18.5200512	18.61107765
940.336305	74.3207237	18.05705262	0	21.2663021	19.19997001	20.22197612	19.56948967	20.51858129	20.52408486	21.290734	22.46955474	20.74741324	20.97508912
940.8216657	113.7768084	25.12682926	26.64294033	0	23.81202979	0	25.57329555	24.99717941	23.18590069	23.52757055	22.50196476	0	23.66472278
941.3214026	113.7621395	23.83226832	0	24.07635248	22.89723163	22.34194915	24.22966833	22.35903439	22.34054562	22.62876489	22.35387727	22.80458264	23.32256039
941.8215702	113.6194161	22.40917862	0	22.86258145	20.951117	22.75023419	21.67718249	22.58986866	0	22.30036342	21.76691277	22.54401605	22.022207
942.3338042	75.14098612	23.32129941	0	23.47238991	20.10370348	0	0	18.84703765	21.60774746	20.46205822	19.37323865	20.14809185	21.61599847
943.6821468	148.9248801	19.42918198	0	18.41534036	22.43995754	0	18.96282043	0	0	23.00187265	23.05527577	20.01109558	20.21755297
944.3283533	75.18673328	17.76726504	15.78449457	22.15558969	18.33456954	0	0	21.68269877	0	20.35867573	18.50509138	17.68109632	0
945.7980831	113.1399562	21.43806466	22.27107697	24.33352015	20.88802532	21.41095557	22.09352729	21.47137376	21.66271372	21.16533317	20.53931977	21.00469559	23.44549781
948.5362899	65.75543045	26.72086897	27.67676824	24.94619317	0	24.0425059	26.62618773	25.69330558	26.27628094	24.79479478	24.97341247	25.14624143	25.57499807
948.622259	67.48509017	28.69521384	29.43189882	28.53013184	27.67609848	27.60455457	29.07653299	27.69379714	27.64486978	26.53662966	26.26391094	26.90250493	26.98215335
949.1211253	58.66772997	21.15063853	25.14367358	26.56172268	26.18648839	21.48438279	22.65232716	24.43739792	20.44192155	23.52672496	19.69980702	25.52230761	21.00785325
949.371794	113.0526109	22.67552832	22.30134995	22.36222019	21.84699525	22.74525729	22.73740144	22.24360763	21.97179107	23.19631232	20.93174033	19.67735212	21.87652082
949.8705565	114.2346505	22.75328434	23.27110749	21.50636432	21.02662986	21.26909982	22.55813331	20.88697516	21.99993879	21.86646226	21.18280174	19.03668209	21.04422648
950.5310217	63.41984867	27.42660923	28.47239862	27.4007256	26.37346277	25.90463448	27.89583394	26.53180045	26.82786107	26.02456733	25.89607944	26.51489537	26.37252449
950.652797	201.5838878	0	21.2054839	20.72703596	0	21.91480338	24.33402133	20.3155153	0	22.4373187	19.74340318	21.89715681	18.52480826
952.322928	71.11772821	23.85774017	23.50332132	24.29562398	23.67756647	23.77010887	24.07160916	23.44604988	23.62307336	23.22645888	21.94105056	22.68014852	23.18999326
952.5317812	63.72997622	26.79089406	27.76802989	26.59851327	26.06034176	25.97960346	26.69533781	25.73148135	26.37120881	25.35716108	24.95773005	25.49048137	25.04911222
954.3216249	71.14935309	25.05958442	25.04891911	25.07496881	25.04241532	25.90742304	26.12744118	25.49606082	25.8279314	24.52351498	24.90618286	25.66482362	25.14689762
954.5233592	62.8768875	24.6844027	25.02237726	24.68844991	24.20545089	22.75640868	24.60534772	0	23.75332591	0	22.39724654	23.20289227	22.47449579
955.3191292	70.50931879	21.87769646	21.54379804	21.8797051	21.09201328	22.44084369	22.26732094	22.0911305	0	22.14047528	22.31164843	22.386587	22.08604352
956.3107366	71.43991658	21.71085343	0	22.30755684	25.24760613	25.76110437	25.9741424	22.02477456	21.26231677	26.15346035	25.25112242	24.68302696	22.35845942
957.3192001	70.72033425	22.97734833	23.2883826	22.12806106	21.63328663	21.37387709	23.1640325	23.33592054	23.25010049	0	0	21.74910844	0
958.3178508	71.02574649	26.50341469	27.03783977	25.98558164	25.75525561	25.78178282	26.25476472	25.44265587	26.4610809	0	25.10157043	25.80704809	24.65658569
959.3137408	71.58810664	23.27663229	0	23.38941021	23.5675692	22.99992354	23.53811622	22.55031926	23.12384823	23.55233342	22.78093209	23.45853535	23.69330473
960.3113497	71.06787005	25.52403994	0	24.49622999	26.07000705	24.40888932	24.77465272	25.26907041	25.51889984	25.12721499	24.76710382	25.12466154	26.03195982
961.3344837	70.02369919	24.23374721	22.38864057	21.76991075	0	24.76909494	24.00431788	24.4706972	21.77799981	22.80629793	23.15263555	24.56428636	24.169827
962.3072662	71.23396097	23.50334911	24.3292655	23.77119506	24.80321617	24.70358576	24.26890039	24.8007822	24.27067167	23.8783986	24.40994824	24.1755692	23.44493649
962.3547838	69.60836829	23.2984061	25.70798508	22.0885916	24.63688406	24.76916712	24.50106275	23.81294284	0	23.83665329	23.66637993	24.0612959	22.56951663
963.3295113	70.04017053	22.79438866	0	22.8408014	23.41469922	23.02290329	22.08253137	23.20821786	22.35534863	22.75114724	22.84909921	21.75993937	21.91148688
963.6425516	149.7266516	19.65329062	23.13382734	22.04891702	21.67504035	18.43124636	22.74708721	18.11921992	0	19.89367606	21.95930667	20.77334244	17.25649498
964.3053262	72.44183777	0	25.44584082	23.66910407	0	25.34501503	21.95394456	0	22.06730585	24.41913651	22.60370206	23.42642533	25.33601219
964.3539393	69.71959391	26.50123075	27.13033148	25.90185423	22.94613296	0	26.45278001	24.03831057	26.29181192	23.63688897	24.82269317	24.97347467	0
964.5078919	77.7672881	23.13695948	23.85744583	23.18012096	22.89911486	24.30362383	23.35952761	22.72669682	22.35555356	22.49776099	24.55899111	22.75293731	22.69852681
964.5262405	115.6193075	22.33605431	23.97980558	22.87897257	19.62550435	22.32834196	23.03788036	20.63857197	21.6559049	22.46173499	21.01710013	21.54659604	20.6003658
964.7835509	112.0777001	0	22.64369277	21.92259796	22.0082138	22.07768486	21.42601036	21.62509181	20.49390146	21.53596268	20.81128203	22.06388539	20.94325345
965.3266626	70.98290392	22.57348558	22.54250901	22.70322686	22.61991271	22.60175018	21.22376585	22.38082434	21.33032267	22.44452941	21.70946356	22.65460069	22.66899752
966.3462573	69.32392424	0	26.91115326	26.32819479	25.94793751	25.61907363	26.20491605	25.96919998	26.57370666	25.49345877	25.52693574	26.22809463	25.91428168
967.3220104	71.27586424	0	0	19.7148365	21.49368376	20.97813906	19.70608235	20.71505856	0	20.85131198	19.89641188	17.48236299	21.74698459
968.348535	69.55519639	26.05225271	27.68182845	26.2237024	25.58823103	25.60577173	25.9915885	24.13535897	26.58011465	23.48888482	23.82577867	25.42612657	25.44946541
968.5586256	115.9802693	22.61468419	23.05658721	22.40448496	21.95238033	21.38048977	22.82145827	22.77785598	21.6783467	21.42668452	19.6531116	18.34711551	21.38674284
969.7975433	113.0197788	0	0	19.62876574	21.1329917	21.05094338	0	21.07138878	0	21.20242819	20.57155146	21.40916509	21.29839641
970.3411152	69.57443004	24.53990046	26.16183041	25.29375677	25.06785119	25.59858798	26.14672474	25.12804114	24.33931894	23.07303576	24.35015519	24.5851393	24.89570141
974.336262	71.8354404	24.60756279	23.41298268	24.46697958	24.30450655	24.08697524	24.68398166	23.72051524	0	23.98408665	23.17369455	24.11129217	24.17275754
974.8180933	113.4684483	27.14213735	28.7184904	27.93896382	26.08702272	26.6800809	28.36507688	25.7643156	26.30246021	26.28758912	25.97387873	27.13685218	26.75431603
975.3163829	113.7401977	22.77384784	22.92978425	23.29404298	22.0108277	21.51114804	23.92559023	24.96310038	22.56044922	22.42938879	21.20865994	22.86509671	23.21481431
975.8154414	113.6413753	22.94879787	0	25.01787111	23.8301079	24.58513532	24.83210324	24.51272935	22.23740996	23.19442034	23.14222456	23.64064596	23.90873158
976.3759915	70.4384393	0	0	21.86031151	0	0	23.39590013	21.37315414	0	23.23615049	22.59036674	21.01030383	23.35858666
976.8183074	113.8238889	22.76434959	22.72784963	23.06049168	22.0825204	24.00896186	0	22.74140246	21.47399485	22.29394818	21.23631872	21.61502032	22.68317247
979.7911896	113.4158296	21.28476191	22.02860634	22.03527549	20.78086155	21.81389622	19.39344236	21.23839559	0	20.94905232	20.02283203	20.92703388	21.58903623
980.3267281	73.69186256	22.49139398	0	22.3609555	21.18586219	21.09936208	0	20.64448425	21.71592451	21.75521708	21.55022564	21.86678148	0
982.3232002	73.00007855	22.05995332	23.72734421	21.87336808	21.93046844	0	21.85390658	20.84531489	20.46145377	21.28020253	20.51203852	21.50776684	21.66422039
983.3650033	112.4467904	22.9841879	22.01986668	22.40209908	19.64057371	22.35848853	22.39852902	22.18614315	21.41825075	22.76396549	20.96691729	21.43410901	22.01531775
984.3187003	73.8494198	22.72059077	21.55490179	22.62288811	21.79219488	23.7104807	22.64722192	23.22531684	22.99697464	21.69959498	22.68221386	22.37640501	22.41177659
984.7693166	112.8135117	22.68343368	22.63882325	23.02731389	22.3454667	21.98141508	22.93416594	21.5352394	21.43332188	21.15287128	20.02976711	0	20.81107655
986.2971876	72.37224572	0	0	21.48416138	0	22.50100603	20.42354199	19.66512446	20.47675672	21.92399988	0	21.60739578	21.20944208
986.4052747	72.15060198	20.29777356	20.44725926	20.6606419	0	20.73484825	20.8907874	18.63012843	0	0	19.85091813	21.5798649	18.35866312
987.2955101	71.47225972	19.51970243	0	0	20.48727908	23.80657054	19.66882278	24.40952364	24.43251691	20.49824275	19.02916265	18.98385838	0
989.3134453	70.66751543	20.7859542	21.07183665	0	20.09269383	20.33116001	0	20.02147017	21.24084828	0	19.97672251	20.26716728	20.27418209
990.6594312	148.7531275	20.51328113	22.91051301	21.87747291	22.75636237	20.47353282	22.71798308	21.62399906	0	23.17172982	22.50300231	23.52978191	22.84453156
990.7892055	115.3432349	23.67945438	23.69633584	23.96325967	22.72831764	24.44467069	24.1410414	0	22.78595241	22.40491207	21.44222687	20.9486905	20.07890943
991.3124845	69.98164465	21.06693891	0	21.02201061	21.17935328	22.74373453	22.27958755	0	0	22.22490825	21.55139415	21.23063278	22.07150091
991.6730878	148.1499711	28.09563893	0	0	29.32810631	28.81491279	28.81917972	28.09838685	26.6912281	28.06488919	27.28708175	29.1463616	29.36985
991.9159129	112.7410548	22.86466984	21.40490775	23.57267438	22.24358709	23.41382622	23.45942493	23.39938469	22.72663565	23.7818913	22.14908118	21.38496468	20.40741527
992.3100634	70.44041439	21.29368554	0	22.70698105	21.19559749	22.5354485	20.83247293	20.88011372	21.38583152	22.96467512	20.70811504	21.4945419	0
992.6754092	148.6517953	25.84234389	0	27.04789265	26.78882867	27.17896528	0	27.16944119	26.69590538	27.71681353	27.3613313	27.64353831	28.40420125
993.3091377	69.95934086	21.72481583	0	20.63931433	22.39456924	22.018951	0	21.40316971	21.07815638	0	20.26975728	21.87471755	21.03713228
993.6791174	148.083812	24.78446869	26.38173186	26.06867039	25.91664332	25.47566649	24.2153957	25.06524198	24.75559463	25.34268718	26.17782119	25.92926552	26.07720447
994.3055258	71.4040331	19.82917632	21.10515947	21.46599155	22.06319266	21.95979396	21.48515097	21.64586566	20.58901411	22.00812528	21.45902889	21.97440945	22.09642992
994.682391	147.7305797	24.28739519	24.44421216	23.67829923	24.25336477	23.80259397	23.18366984	23.64618322	24.26789438	23.08101879	23.94170787	24.20561385	24.34534431
995.3076274	74.33710332	24.56568817	20.84310036	20.73500233	19.5961997	23.87465902	19.5695618	21.11084643	23.40047148	19.29659218	22.55465374	19.77491645	20.72416336
996.3028404	73.84667603	0	20.77228009	20.07040201	0	21.61155236	18.85955757	20.91234625	21.07221115	20.92068165	20.30841854	19.76817928	20.90855131
996.4336544	72.37450395	23.37671983	0	18.88013208	0	17.74361776	0	0	21.26357011	0	19.1469109	18.63376086	0
998.2977367	73.97023833	18.51159996	0	18.56245701	20.27730196	18.28071213	22.71256257	18.66399346	19.85108567	22.0324964	20.55140875	19.18876538	20.51451933
1000.294411	74.83076155	20.98559543	20.68120342	20.57936343	20.5007466	20.70264865	18.15189434	20.57324223	0	21.08753409	19.7509696	20.94770906	21.0646941
1002.658882	149.1025172	0	22.5417614	0	20.57499213	21.93895631	20.46752416	23.16005971	21.78172875	22.78204195	21.40272449	19.27669338	20.64738989
1003.159753	148.6706348	20.68318028	24.93309657	0	19.73164226	21.35582172	20.38322252	0	21.31719962	22.85630992	20.66741991	20.38700414	22.32784918
1004.288407	75.06688132	0	23.76702553	17.51410131	22.76308082	0	0	23.26031601	0	18.4471096	16.75812695	22.36178697	17.37322907
1005.690044	147.5503922	19.72718893	0	21.9303765	22.96833227	20.48819217	21.29307913	0	22.31549921	22.97624556	22.86945479	0	21.5908285
1005.990297	169.468399	0	24.66617462	17.96394228	24.21487195	0	21.59401892	23.18159218	19.47161323	22.54587383	21.93213697	21.55638672	21.83301901
1006.491593	169.4987764	21.66836871	22.66374725	21.44168	20.75338957	21.90530269	23.28823892	18.270268	22.61169747	22.30346052	22.11115667	21.25270788	21.75814632
1006.491986	62.77354834	26.03181984	26.93546323	26.20028496	24.77570328	24.60853944	26.36073565	24.29870563	24.88357811	25.07281762	24.47739664	25.0842316	24.72516153
1008.482715	64.0506535	23.65391869	22.53015778	26.92634773	25.81235263	24.61838189	22.82469711	22.21263627	22.70875104	24.17304382	25.49758924	25.58191261	25.95827312
1008.809353	113.2985516	25.19801312	24.63463825	25.23386823	24.1913349	23.58379616	25.09296222	24.26392101	23.42344409	0	22.96247709	0	24.3183861
1009.308319	113.5800213	22.16344347	0	22.93598108	22.18737559	22.07917445	22.25147718	22.96319429	0	23.01197802	21.51049071	22.54219485	20.82144906
1009.811911	113.6067811	22.32828194	0	22.53609049	21.17294134	22.18550135	23.00663147	22.58822317	20.46279612	21.15279724	19.88170186	22.05382998	20.66247577
1010.284565	70.81649002	21.37255122	24.49549009	22.74629588	21.59496559	22.87384904	23.01357451	23.15347056	21.97811953	23.22834678	0	23.16887923	23.20413411
1010.48838	63.06752026	26.79380057	26.99815991	26.22201469	25.92187912	25.90709476	27.33601333	25.26256264	25.97292875	25.27191596	25.22995915	25.76134621	25.06408752
1012.279957	71.05456942	0	25.74980634	24.38602111	24.14434786	25.110877	0	23.79968621	23.17469207	22.45153407	24.27430188	22.97043889	24.80512881
1013.659456	148.2851261	0	26.64213949	25.31507336	0	24.56838111	26.11961671	24.06637365	25.56815635	24.56054511	25.25338892	0	24.63632466
1013.785262	113.2923689	21.05479463	0	21.53694423	20.09016132	21.34801289	0	20.7039257	19.79158999	20.68166612	20.10694626	21.05458077	20.99817573
1014.279451	71.17218441	25.72117724	25.52026554	24.89143914	24.85054238	25.63663365	25.94022583	24.72056096	25.57090794	24.81036235	24.34325148	24.97703484	23.88934569
1014.482963	64.37334436	22.49678168	21.85087776	22.72145409	21.86207268	21.4806671	23.20035026	21.82815056	21.20178838	20.7838014	21.05228705	21.53327235	21.72797678
1014.660748	148.8992769	24.22001318	25.75322431	24.9622909	24.47067241	23.90231293	25.26809301	23.62117114	22.90273057	24.44542676	24.0874361	22.78815961	22.87687748
1015.672925	147.8752812	24.38317282	0	25.42511252	25.75507351	27.3540902	26.29102674	25.14987318	0	25.17880361	27.52100916	26.80383511	25.75959021
1016.276428	71.14122619	25.37110601	24.8256615	24.83865504	25.60761698	25.87849179	25.56952288	24.87150794	25.96115255	24.79917963	24.50903187	25.64532588	24.84264908
1016.523832	65.67477227	22.84641412	0	24.90975521	22.86814799	22.611241	24.59570901	21.17939022	22.69803382	20.38010074	21.88621413	20.27853165	21.76088792
1016.676755	147.3081504	25.31221707	25.3818265	26.26473752	26.50659774	26.54171423	25.15735655	26.12618118	25.64123651	26.07218573	26.717752	26.56881348	26.84762269
1017.359576	113.3421502	22.5482489	23.09948097	21.83239873	21.66411267	23.06075335	22.30501607	22.57445162	21.51971677	22.62680528	21.15267207	21.44108999	22.29686218
1017.503161	182.0928143	0	0	23.16975292	0	21.13075898	22.54694478	20.46265396	20.50611891	22.36929271	17.66632286	15.3164248	23.15416467
1017.688999	147.2703904	26.01087327	27.81735954	26.5654988	26.20540827	25.93506154	27.01919976	24.49570922	27.06055254	26.16130155	26.27113964	26.58358563	25.24131364
1018.135106	149.4143444	21.24729662	23.80642495	0	22.53356149	21.40322977	21.59368763	22.13019119	21.61192121	23.00747976	21.92611617	22.12799539	21.87899776
1018.272285	71.72894078	25.6597754	26.6085738	25.57458525	25.35635296	25.27099806	25.83883625	25.22125752	25.7297426	25.33689704	24.75945298	25.47445347	25.42059524
1018.693569	147.2304782	0	26.250783	27.06725303	25.75523793	23.9948645	25.82164736	0	25.76949541	24.85493151	0	0	23.20209754
1019.134295	148.6917748	25.06555493	0	25.43216512	26.67304649	25.55290879	24.88091799	24.33663712	25.14612264	24.94852828	25.73835819	26.36934501	0
1019.705049	146.0190396	27.14612831	28.7571058	27.09060904	27.99394911	26.96041113	28.10002258	26.94226074	28.13955909	26.49797574	27.32476244	27.33190171	27.55587156
1020.13902	148.8177261	23.97007472	0	21.3524992	23.77623786	24.23317696	24.16598025	24.3604631	24.7187747	24.11244256	23.19280398	22.72904612	24.20672057
1020.270495	70.93396613	23.06082539	24.98104995	24.77468657	24.12211616	25.04494932	25.46492866	24.91442998	24.25046627	24.53896214	24.08176773	0	24.49084202
1020.31401	69.6129851	25.22978371	24.20102741	24.72598291	23.22435854	22.97467351	24.47689952	20.98226469	24.75519489	23.49820011	23.0902325	25.24628995	24.02940572
1020.708128	146.3925507	25.21155278	25.69938375	0	26.65929775	0	25.26941301	24.08417311	24.90816007	23.43082582	25.51280513	0	0
1021.710602	145.9778694	24.74697661	23.47077317	24.34538531	24.788429	23.80915013	23.05780484	23.36596694	23.01262353	23.88519062	24.30746487	24.13901919	24.82298802
1022.267545	71.81348632	22.0945647	22.48859069	0	23.03848826	24.33588904	23.22672961	21.79991039	23.49995307	21.7851595	22.58378672	21.68799036	23.5977089
1022.31146	69.68850939	25.76862647	26.52814326	25.82654776	25.10987841	24.89552631	25.13153903	23.22792029	25.49980491	24.2349421	24.69447538	25.56091101	25.08296964
1024.310175	69.51834696	25.76214035	27.09781072	26.06374221	25.30787745	25.22253275	26.45564365	24.91700173	26.12748658	25.3980806	25.04246674	25.91480556	25.07960013
1024.490272	68.27887108	23.12526435	22.63913583	23.08841975	21.50613697	23.19974613	23.18884932	0	21.43217552	21.56721816	21.06536371	22.64598833	22.72199214
1024.653183	149.1769713	19.5100095	0	19.14025615	22.2913321	24.95660351	22.19636808	20.36906203	22.14345736	0	21.33337655	19.70524866	20.99257046
1026.305974	70.29878516	26.31274844	26.38567562	26.22572773	26.09890983	25.82491668	26.50287233	25.67177726	26.2626934	25.70312818	25.36296079	26.01026538	25.72224032
1026.486559	65.46752976	0	0	0	21.39617303	0	0	22.8334101	0	23.21147464	0	22.8288935	0
1028.303103	69.77160809	24.29439629	26.62743177	25.602348	24.83906114	25.36390627	25.91496039	24.40937922	25.23951668	25.23751235	24.81424852	24.95972703	24.80616739
1030.132798	148.9234929	0	23.78065131	22.63000426	22.78746702	21.156574	22.58061289	0	21.22255878	21.24308904	22.08095617	21.97683238	22.85787696
1030.30145	70.16030959	24.27488872	26.08903969	0	24.03409278	24.35135284	25.2437878	22.15446399	24.42801049	24.29933196	22.46307271	23.96089106	22.98468661
1030.634347	148.0652086	25.15862228	26.18002602	25.07263937	25.59617617	25.63710068	26.04215953	25.23589939	25.13090606	25.06516051	25.37997031	25.46354427	25.21713936
1031.136276	148.6114185	24.47214699	25.07392567	23.53134022	24.96572163	25.21812339	25.56279317	25.30842258	25.93511969	24.74864576	25.45687101	23.87618293	0
1032.145538	148.5124571	24.49893586	26.00673436	24.45896364	24.98978466	0	24.82764724	0	25.562956	23.17775619	23.25023203	25.0365296	23.47823164
1032.296923	70.75980649	22.62817527	0	23.49913783	22.53318721	22.22261716	22.63375995	22.78923431	24.35031297	23.08692503	22.91046417	23.39805086	23.26771462
1032.647797	147.3323302	26.11146761	25.00180682	25.05630682	25.56780378	24.95989212	25.72532761	24.88302455	24.29499436	24.31142895	25.02667759	23.00323045	24.82100045
1033.150473	147.0531515	25.18462686	24.7411814	24.68990625	24.88402252	22.21116509	25.45318347	23.15772003	25.80247445	21.81293459	22.85521409	22.51061046	23.64569034
1034.155359	146.8367679	23.48681803	23.7581164	20.79217848	21.57651641	22.38329952	22.86646822	20.9596937	23.56260037	23.11463216	20.60966949	22.31077308	20.65103687
1036.332231	70.40324305	22.30397471	21.97794075	22.31478071	22.80016317	21.8638642	0	22.05341748	21.35695432	21.81999318	20.54572799	22.7152098	20.71424454
1037.657354	148.070641	22.25121147	23.11416731	23.54354718	24.04103523	23.61541195	24.33330081	23.42646828	23.1003224	21.55368722	24.32895653	23.69557144	23.11605792
1037.788758	113.0184042	20.68379694	0	18.75210903	19.95298491	20.41785395	21.31868094	19.62234391	0	20.40657593	20.72584746	21.25604375	21.45167668
1038.33178	72.09318683	22.13732577	22.79964325	22.62762031	20.66912267	0	22.35422842	21.08099076	0	20.24147557	0	19.99634784	21.64098884
1038.659641	148.0368733	24.2911417	0	23.1071623	22.39729221	22.26611042	22.73724555	21.56264402	20.94246006	21.91722822	22.88158333	22.64903415	21.87308806
1039.674229	147.056483	24.62658345	25.73972221	24.68012285	25.54945928	24.31514602	25.57915654	24.92987698	25.12391662	22.96646335	24.86488039	24.45117618	23.74174505
1040.282815	73.7103384	22.19317145	21.81001494	22.1951068	22.25343925	21.32523889	21.68382746	21.27503195	22.35707096	21.60894366	21.0820433	20.76190017	21.49763105
